DIPUTACIONES LOCALES
02/07/2018 20:00 (UTC-5)
ACTAS_ESPERADAS,ACTAS_REGISTRADAS,ACTAS_FUERA_CATALOGO,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_INCONSISTENCIAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,TOTAL_VOTOS_C_CS,TOTAL_VOTOS_S_CS,PORCENTAJE_PARTICIPACION_CIUDADANA
7547,7402,0,7402,98.0787,6201,82.1650,4.0413,1199,3689842,2491611,2486552,67.3891

CLAVE_CASILLA,CLAVE_ACTA,ID_ESTADO,ESTADO,ID_DISTRITO_LOCAL,DISTRITO_LOCAL,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,TIPO_ACTA,TOTAL_BOLETAS_SOBRANTES,TOTAL_PERSONAS_VOTARON,TOTAL_REP_PARTIDO_CI_VOTARON,TOTAL_VOTOS_SACADOS,PAN,PRI,PRD,PT,PV,MC,NA,CPP,PSI,MORENA,PES,C_PAN_PRD_MC_NA_CPP_PSI,C_PAN_PRD_MC_NA_CPP,C_PAN_PRD_MC_NA_PSI,C_PAN_PRD_MC_CPP_PSI,C_PAN_PRD_NA_CPP_PSI,C_PAN_MC_NA_CPP_PSI,C_PRD_MC_NA_CPP_PSI,C_PAN_PRD_MC_NA,C_PAN_PRD_MC_CPP,C_PAN_PRD_MC_PSI,C_PAN_PRD_NA_CPP,C_PAN_PRD_NA_PSI,C_PAN_PRD_CPP_PSI,C_PAN_MC_NA_CPP,C_PAN_MC_NA_PSI,C_PAN_MC_CPP_PSI,C_PAN_NA_CPP_PSI,C_PRD_MC_NA_CPP,C_PRD_MC_NA_PSI,C_PRD_MC_CPP_PSI,C_PRD_NA_CPP_PSI,C_MC_NA_CPP_PSI,C_PAN_PRD_MC,C_PAN_PRD_NA,C_PAN_PRD_CPP,C_PAN_PRD_PSI,C_PAN_MC_NA,C_PAN_MC_CPP,C_PAN_MC_PSI,C_PAN_NA_CPP,C_PAN_NA_PSI,C_PAN_CPP_PSI,C_PRD_MC_NA,C_PRD_MC_CPP,C_PRD_MC_PSI,C_PRD_NA_CPP,C_PRD_NA_PSI,C_PRD_CPP_PSI,C_MC_NA_CPP,C_MC_NA_PSI,C_MC_CPP_PSI,C_NA_CPP_PSI,C_PAN_PRD,C_PAN_MC,C_PAN_NA,C_PAN_CPP,C_PAN_PSI,C_PRD_MC,C_PRD_NA,C_PRD_CPP,C_PRD_PSI,C_MC_NA,C_MC_CPP,C_MC_PSI,C_NA_PSI,C_CPP_PSI,C_NA_CPP,C_PT_MORENA_PES,C_PT_MORENA,C_PT_PES,C_MORENA_PES,NO_REGISTRADOS,NULOS,TOTAL_VOTOS_ASENTADO,TOTAL_VOTOS_CALCULADO,LISTA_NOMINAL,REPRESENTANTES_PP_CI,OBSERVACIONES,CONTABILIZADA,MECANISMOS_TRASLADO,SHA,FECHA_HORA_ACOPIO,FECHA_HORA_CAPTURA,FECHA_HORA_VERIFICACION,ORIGEN,DIGITALIZACION,TIPO_DOCUMENTO
'212173C0200,212173C020003,21,PUEBLA,006,TEZIUTLAN,2173,02,C,00,2,3,235,528,0,,151,39,9,11,50,4,10,99,3,99,5,,,,0,,,,,0,0,,,0,,,0,,,,0,,,0,,0,0,,0,3,,,0,,0,0,,,0,,,0,,0,0,,0,0,0,,0,0,,1,1,,0,,6,1,0,0,0,36,528,528,744,0,,1,F,c6e8c518f5826fdd228c123afe5155d74067fcd74ae2154878c8eb4fc4e59664,2018-07-02 03:22:00,2018-07-02 03:43:51,2018-07-02 03:46:20,CATD,Escaner,ACTA PREP
'212173C0300,212173C030003,21,PUEBLA,006,TEZIUTLAN,2173,03,C,00,2,3,252,513,0,513,129,41,9,15,72,9,15,73,3,109,6,,,,2,,,,,0,1,,,1,,,0,,,,0,,,0,,0,0,,0,0,,,0,,0,0,,,0,,,0,,1,0,,0,0,0,,0,0,,0,0,,0,,6,0,0,0,0,21,513,513,744,0,,1,F,f316583142289bd6430edc0eb37c8243c3c487eca8160ef662a995a3c4e8ad34,2018-07-02 03:26:00,2018-07-02 03:57:15,2018-07-02 03:57:28,CATD,Escaner,ACTA PREP
'212173E0100,212173E010003,21,PUEBLA,006,TEZIUTLAN,2173,01,E,00,2,3,114,369,4,373,177,19,6,10,41,2,3,25,5,54,2,,,,0,,,,,0,0,,,0,,,0,,,,0,,,0,,0,0,,0,0,,,0,,0,0,,,0,,,0,,0,0,,0,2,0,,0,0,,0,0,,0,,1,1,0,0,0,25,373,373,466,4,,1,F,da01e703d1491de52351b9a660a55c07a1ea5dda0942c719cb7a0f03f8d021cc,2018-07-02 03:21:00,2018-07-02 03:46:36,2018-07-02 03:48:24,CATD,Escaner,ACTA PREP
'212173E0101,212173E010103,21,PUEBLA,006,TEZIUTLAN,2173,01,E,01,2,3,145,336,6,342,161,27,2,4,34,3,0,34,5,48,2,,,,0,,,,,0,0,,,0,,,0,,,,0,,,0,,0,0,,0,0,,,0,,0,0,,,0,,,0,,1,0,,0,1,0,,0,0,,0,0,,0,,0,1,0,0,0,9,342,332,466,6,,1,F,b4be4b3864d921b0ec91c2a5929e15928003f66ada54a6b6c326b6b219379267,2018-07-02 03:17:00,2018-07-02 03:29:28,2018-07-02 03:31:22,CATD,Escaner,ACTA PREP
'212174B0100,212174B010003,21,PUEBLA,006,TEZIUTLAN,2174,01,B,00,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704,,Sin Acta,0,,,,,,,,
'212174C0100,212174C010003,21,PUEBLA,006,TEZIUTLAN,2174,01,C,00,2,3,249,472,3,444,98,50,6,10,43,29,17,54,1,119,10,,,,1,,,,,0,0,,,0,,,0,,,,0,,,1,,0,0,,0,0,,,0,,0,0,,,0,,,0,,1,1,,0,0,0,,0,0,,1,0,,0,,1,1,0,0,0,21,475,465,703,3,,1,F,6b40b639396a3bfe7995fb393805ca7a19404e3253a097ea3bd71bef006caf8b,2018-07-02 03:47:00,2018-07-02 04:01:53,2018-07-02 04:04:24,CATD,Escaner,ACTA PREP
'212174C0200,212174C020003,21,PUEBLA,006,TEZIUTLAN,2174,02,C,00,2,3,246,476,2,474,141,55,1,14,36,14,17,53,2,110,10,,,,1,,,,,0,0,,,0,,,0,,,,0,,,0,,0,0,,0,0,,,0,,0,0,,,0,,,0,,3,0,,0,0,0,,0,0,,0,0,,0,,0,0,0,0,0,17,478,474,703,2,,1,F,83fea2430962e99c60086c33b1777217b4eb5327edf44daa4a4642f5d8f83b7d,2018-07-02 02:21:00,2018-07-02 02:45:11,2018-07-02 02:47:20,CATD,Escaner,ACTA PREP
'212175B0100,212175B010003,21,PUEBLA,021,ATLIXCO,2175,01,B,00,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445,,,-,,,,,,,,
'212175C0100,212175C010003,21,PUEBLA,021,ATLIXCO,2175,01,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444,,,-,,,,,,,,
'212176B0100,212176B010003,21,PUEBLA,021,ATLIXCO,2176,01,B,00,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637,,,-,,,,,,,,
'212176C0100,212176C010003,21,PUEBLA,021,ATLIXCO,2176,01,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637,,,-,,,,,,,,
'212176C0200,212176C020003,21,PUEBLA,021,ATLIXCO,2176,02,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637,,,-,,,,,,,,
'212177B0100,212177B010003,21,PUEBLA,021,ATLIXCO,2177,01,B,00,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612,,,-,,,,,,,,
'212177C0100,212177C010003,21,PUEBLA,021,ATLIXCO,2177,01,C,00,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611,,,-,,,,,,,,
'212177E0100,212177E010003,21,PUEBLA,021,ATLIXCO,2177,01,E,00,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437,,,-,,,,,,,,
'212178B0100,212178B010003,21,PUEBLA,021,ATLIXCO,2178,01,B,00,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469,,,-,,,,,,,,
'212178C0100,212178C010003,21,PUEBLA,021,ATLIXCO,2178,01,C,00,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469,,,-,,,,,,,,
'212179B0100,212179B010003,21,PUEBLA,021,ATLIXCO,2179,01,B,00,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436,,,-,,,,,,,,
'212179C0100,212179C010003,21,PUEBLA,021,ATLIXCO,2179,01,C,00,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436,,,-,,,,,,,,
'212180B0100,212180B010003,21,PUEBLA,021,ATLIXCO,2180,01,B,00,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632,,,-,,,,,,,,
'212180C0100,212180C010003,21,PUEBLA,021,ATLIXCO,2180,01,C,00,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631,,,-,,,,,,,,
'212180E0100,212180E010003,21,PUEBLA,021,ATLIXCO,2180,01,E,00,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574,,,-,,,,,,,,
'212181B0100,212181B010003,21,PUEBLA,022,IZUCAR DE MATAMOROS,2181,01,B,00,2,3,186,402,2,404,119,85,14,9,4,5,19,13,22,78,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,404,381,570,2,,1,F,0561522cb71b5ad6f684e9698ca1c5553d1db1874a1a162707ee8b1cfd6b70e5,2018-07-02 03:52:00,2018-07-02 04:04:19,2018-07-02 04:07:28,CATD,Escaner,ACTA PREP
'212181C0100,212181C010003,21,PUEBLA,022,IZUCAR DE MATAMOROS,2181,01,C,00,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570,,Sin Acta,0,,,,,,,,
'212181C0200,212181C020003,21,PUEBLA,022,IZUCAR DE MATAMOROS,2181,02,C,00,2,3,187,403,1,404,121,99,17,4,4,7,9,8,20,73,2,3,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,27,404,406,570,1,,1,F,d601831148c62be479d2ea988e092571b4fe24d664cf4b17ac5b9011ca7c8253,2018-07-02 04:01:00,2018-07-02 04:26:21,2018-07-02 04:27:41,CATD,Escaner,ACTA PREP
'212181C0300,212181C030003,21,PUEBLA,022,IZUCAR DE MATAMOROS,2181,03,C,00,2,3,176,414,0,414,115,98,9,7,6,2,10,9,13,92,0,7,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25,414,398,570,0,,1,F,70907e819195fd29fdbc3b553c0913482116aef4324299ddbb998f35203b6255,2018-07-02 04:13:00,2018-07-02 04:42:29,2018-07-02 04:46:41,CATD,Escaner,ACTA PREP
'212181E0100,212181E010003,21,PUEBLA,022,IZUCAR DE MATAMOROS,2181,01,E,00,2,3,72,233,5,238,77,30,4,4,2,3,7,2,27,42,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,22,238,229,291,5,,1,F,4375be311d1a355edf154dc969b3dea302cb8f8b89e54d36601a537246dd66d9,2018-07-02 04:22:00,2018-07-02 04:52:38,2018-07-02 04:56:10,CATD,Escaner,ACTA PREP
'212182B0100,212182B010003,21,PUEBLA,022,IZUCAR DE MATAMOROS,2182,01,B,00,2,3,150,341,2,343,60,50,10,8,8,7,6,5,43,107,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,27,343,343,473,2,,1,F,0a5fb8b7e7c8ffdd81709001bf5e8d37b20ff46093ca1fc7c7f248bd8602cfd0,2018-07-02 03:17:00,2018-07-02 03:29:31,2018-07-02 03:31:27,CATD,Escaner,ACTA PREP
'212182C0100,212182C010003,21,PUEBLA,022,IZUCAR DE MATAMOROS,2182,01,C,00,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472,,Sin Acta,0,,,,,,,,
'212182E0100,212182E010003,21,PUEBLA,022,IZUCAR DE MATAMOROS,2182,01,E,00,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457,,Sin Acta,0,,,,,,,,
'212182E0101,212182E010103,21,PUEBLA,022,IZUCAR DE MATAMOROS,2182,01,E,01,2,3,174,304,,304,56,45,4,11,9,3,8,5,34,94,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,1,0,0,0,1,1,1,3,0,21,304,307,457,,,1,F,c6f4aa4b94f9d6652dfb9ae2d252d1efe4a981ffc6b8a00b37a750107037a0e7,2018-07-02 00:37:00,2018-07-02 00:52:34,2018-07-02 01:07:05,CATD,Escaner,ACTA PREP
'212183B0100,212183B010003,21,PUEBLA,022,IZUCAR DE MATAMOROS,2183,01,B,00,2,3,298,456,12,468,68,75,15,17,22,9,15,8,24,165,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,4,1,4,0,28,468,468,747,12,,1,F,a2bbf15672105c51c4e8fdf1c78d0fbe9abcc4f9388f13af52e14f42b5ec87d3,2018-07-02 06:26:00,2018-07-02 06:52:40,2018-07-02 06:54:05,CATD,Escaner,ACTA PREP
'212183E0100,212183E010003,21,PUEBLA,022,IZUCAR DE MATAMOROS,2183,01,E,00,2,3,163,343,5,348,59,71,7,11,5,5,6,6,19,121,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,17,348,348,491,5,,1,F,2bdd80c0a685aa54ceddbd689cc77410035572bad2ec93553bb3ec5f5d1b9819,2018-07-02 01:11:00,2018-07-02 01:25:59,2018-07-02 01:27:37,CATD,Escaner,ACTA PREP
'212183E0101,212183E010103,21,PUEBLA,022,IZUCAR DE MATAMOROS,2183,01,E,01,2,3,171,334,5,339,46,59,9,18,3,6,7,6,21,131,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,14,339,339,490,5,,1,F,3575943e07b9e03eb4bfe3e8a4bb8b5bf79484f232debfa52c347a43dff7a855,2018-07-02 01:26:00,2018-07-02 01:43:28,2018-07-02 01:44:14,CATD,Escaner,ACTA PREP
'212183E0200,212183E020003,21,PUEBLA,022,IZUCAR DE MATAMOROS,2183,02,E,00,2,3,258,401,3,404,104,70,4,13,10,11,19,6,19,94,14,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,25,404,399,642,3,,1,F,2616704ab00716eb0188b0c70b0badf6df3d27df606e81ec65416eb8ce9b1883,2018-07-02 06:35:00,2018-07-02 07:09:01,2018-07-02 07:09:59,CATD,Escaner,ACTA PREP
'212219B0100,212219B010003,21,PUEBLA,014,CIUDAD SERDAN,2219,01,B,00,2,3,150,485,3,0,97,69,9,38,17,11,105,14,3,83,0,,,,0,,,,,0,0,,,0,,,0,,,,0,,,0,,0,1,,1,0,,,0,,0,0,,,0,,,0,,1,0,,1,0,0,,0,0,,0,0,,0,,0,9,0,1,0,24,488,484,618,3,,1,F,1d3ce9e3b0752cd7c6d69e6966c494a1cd8fd8fe8065a6b37e548f83d2e7c382,2018-07-02 04:54:00,2018-07-02 06:15:05,2018-07-02 06:18:13,CATD,Escaner,ACTA PREP
'212219C0100,212219C010003,21,PUEBLA,014,CIUDAD SERDAN,2219,01,C,00,2,3,177,450,10,460,100,69,5,50,11,9,84,13,3,63,7,,,,3,,,,,0,0,,,1,,,0,,,,0,,,0,,1,0,,1,0,,,1,,0,0,,,0,,,0,,1,0,,1,0,0,,0,0,,0,0,,0,,2,9,0,0,0,26,460,460,617,10,,1,F,d0961a376d3d91510ccc47ba5ffa1cde85b37494b4d227e08bccde552e9d1129,2018-07-02 04:56:00,2018-07-02 06:21:12,2018-07-02 06:24:40,CATD,Escaner,ACTA PREP
'212219C0200,212219C020003,21,PUEBLA,014,CIUDAD SERDAN,2219,02,C,00,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617,,Todos los campos vacio,0,F,68821b6fb7f6f6c5fd15640ecb0566e560a3792b4cad6be5120c49fac28078fe,2018-07-02 04:49:00,2018-07-02 06:07:18,2018-07-02 06:07:57,CATD,Escaner,ACTA PREP
'212220B0100,212220B010003,21,PUEBLA,014,CIUDAD SERDAN,2220,01,B,00,1,3,181,0,6,6,86,76,7,46,20,17,77,6,3,2,2,,,,4,,,,,0,0,,,0,,,0,,,,0,,,0,,0,0,,0,0,,,0,,0,0,,,0,,,0,,1,0,,1,0,1,,0,0,,0,0,,0,,4,4,1,1,0,28,6,387,610,6,,1,F,4f89ff4a97b7edf9720717b564503685716dbe9832bf107f6ff745553cb13c53,2018-07-02 01:31:00,2018-07-02 02:02:43,2018-07-02 02:19:03,CATD,Escaner,ACTA PREP
'212220C0100,212220C010003,21,PUEBLA,014,CIUDAD SERDAN,2220,01,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610,,Sin Acta,0,,,,,,,,
'212220C0200,212220C020003,21,PUEBLA,014,CIUDAD SERDAN,2220,02,C,00,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609,,Todos los campos vacio,0,F,4f23e448b865faf154d82cbbfbb7f9c289bef4eb7fab8218992cf97225557be7,2018-07-02 01:39:00,2018-07-02 01:57:04,2018-07-02 01:57:34,CATD,Escaner,ACTA PREP
'212221B0100,212221B010003,21,PUEBLA,014,CIUDAD SERDAN,2221,01,B,00,2,3,155,391,3,394,116,45,9,34,10,15,55,7,3,64,4,,,,2,,,,,1,0,,,1,,,0,,,,0,,,0,,0,1,,0,0,,,0,,0,1,,,0,,,0,,3,0,,0,0,0,,0,0,,0,0,,0,,5,1,0,1,1,15,394,394,529,3,,1,F,72e94a69be407698d7c0b34261f4d83421a8b8bfd9bd480529d0a08f292f34fc,2018-07-02 04:28:00,2018-07-02 05:11:23,2018-07-02 05:13:50,CATD,Escaner,ACTA PREP
'212221C0100,212221C010003,21,PUEBLA,014,CIUDAD SERDAN,2221,01,C,00,2,3,163,383,2,385,89,50,4,27,14,14,67,6,5,63,3,,,,6,,,,,0,0,,,0,,,1,,,,0,,,0,,0,0,,0,1,,,0,,0,0,,,0,,,1,,2,0,,2,0,0,,0,0,,1,0,,0,,2,3,0,0,0,24,385,385,528,2,,1,F,2644828d08209d820854b9aa82ada7f6ebe1810d6762893001e9e7103b394e84,2018-07-02 04:33:00,2018-07-02 05:59:11,2018-07-02 06:03:37,CATD,Escaner,ACTA PREP
'212221C0200,212221C020003,21,PUEBLA,014,CIUDAD SERDAN,2221,02,C,00,2,3,177,369,2,371,70,65,7,23,15,16,43,7,2,72,4,,,,2,,,,,1,1,,,1,,,0,,,,0,,,3,,0,1,,0,0,,,0,,0,0,,,0,,,0,,0,0,,1,0,0,,0,0,,0,0,,0,,5,9,2,1,0,20,371,371,528,2,,1,F,7bc2632340e7803602bb15a332497febd9223d2d513066675f23dd08cae89d0b,2018-07-02 04:31:00,2018-07-02 05:28:53,2018-07-02 05:33:48,CATD,Escaner,ACTA PREP
'212222B0100,212222B010003,21,PUEBLA,014,CIUDAD SERDAN,2222,01,B,00,1,3,168,413,10,421,89,50,11,32,10,9,56,8,4,107,5,,,,6,,,,,1,0,,,1,,,0,,,,0,,,0,,0,0,,0,0,,,0,,0,0,,,0,,,0,,3,1,,0,0,0,,0,0,,0,0,,0,,3,5,0,1,0,19,423,421,569,10,,1,F,6eb4c46cb9255b1ca75a07de071b545c43bf25919d4118c4197360b6cb542b6f,2018-07-02 04:25:00,2018-07-02 05:07:51,2018-07-02 05:10:03,CATD,Escaner,ACTA PREP
'212222C0100,212222C010003,21,PUEBLA,014,CIUDAD SERDAN,2222,01,C,00,1,3,172,416,0,416,101,54,6,26,16,6,59,9,3,95,4,,,,3,,,,,0,1,,,2,,,2,,,,0,,,2,,0,0,,0,1,,,0,,0,0,,,0,,,0,,1,0,,0,1,0,,0,0,,0,0,,0,,1,1,1,1,0,20,416,416,568,0,,1,F,32267e82426e38015ded2472424109c3311a29b1e31d604f89f14cc4330b7b07,2018-07-02 04:22:00,2018-07-02 05:01:51,2018-07-02 05:03:46,CATD,Escaner,ACTA PREP
'212223B0100,212223B010003,21,PUEBLA,014,CIUDAD SERDAN,2223,01,B,00,1,3,125,371,6,377,44,26,6,66,6,10,20,4,47,87,2,,,,2,,,,,1,1,,,0,,,0,,,,0,,,0,,0,0,,1,0,,,0,,0,0,,,0,,,0,,0,0,,1,2,0,,0,1,,0,0,,0,,17,9,0,0,0,24,377,377,483,6,,1,F,017337f775ff9075b9511937341edaa4330ab417da4d6e35eb5b70bedffd2988,2018-07-02 06:42:00,2018-07-02 06:57:16,2018-07-02 06:57:59,CATD,Escaner,ACTA PREP
'212223C0100,212223C010003,21,PUEBLA,014,CIUDAD SERDAN,2223,01,C,00,1,3,125,364,9,378,62,23,6,56,9,15,33,4,32,86,5,,,,1,,,,,0,0,,,0,,,0,,,,0,,,0,,0,0,,0,0,,,0,,0,0,,,0,,,0,,2,0,,0,0,0,,0,1,,0,0,,0,,12,9,1,2,0,19,378,378,483,9,,1,F,8b11eca4cd5dd77fc9b7237f4389f5764b841a4f5fa42ea0fbc7fef0c21de274,2018-07-02 06:38:00,2018-07-02 06:58:38,2018-07-02 06:59:03,CATD,Escaner,ACTA PREP
'212224B0100,212224B010003,21,PUEBLA,014,CIUDAD SERDAN,2224,01,B,00,2,3,176,370,2,372,41,59,5,89,16,8,39,4,2,67,3,,,,0,,,,,0,0,,,0,,,0,,,,0,,,0,,0,0,,0,0,,,0,,0,0,,,0,,,0,,1,2,,0,0,0,,0,0,,0,0,,0,,4,18,0,2,0,12,372,372,528,2,,1,F,18590f33341209c7a6239c5374c3057d9d1e12da9231489a0d3c4dff60dba5de,2018-07-02 07:13:00,2018-07-02 07:22:25,2018-07-02 07:23:24,CATD,Escaner,ACTA PREP
'212224C0100,212224C010003,21,PUEBLA,014,CIUDAD SERDAN,2224,01,C,00,2,3,175,371,2,373,59,52,5,84,8,9,35,4,2,52,4,,,,1,,,,,0,0,,,0,,,0,,,,0,,,1,,0,0,,0,0,,,0,,0,0,,,0,,,0,,0,2,,0,0,1,,0,0,,1,0,,0,,4,27,0,1,0,20,373,372,527,2,,1,F,0fa8e357204e415524312ee34826f27994e0a92fea41434ad2baf24b811ed940,2018-07-02 07:07:00,2018-07-02 07:21:01,2018-07-02 07:31:38,CATD,Escaner,ACTA PREP
'212224E0100,212224E010003,21,PUEBLA,014,CIUDAD SERDAN,2224,01,E,00,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412,,Sin Acta,0,,,,,,,,
'212224E0101,212224E010103,21,PUEBLA,014,CIUDAD SERDAN,2224,01,E,01,2,3,123,305,3,308,70,47,3,53,22,7,8,11,4,38,3,,,,1,,,,,0,1,,,0,,,0,,,,0,,,0,,0,1,,0,1,,,0,,0,0,,,0,,,0,,0,0,,0,0,0,,0,0,,0,0,,0,,5,2,0,0,0,31,308,308,411,3,,1,F,0fd86a61fd8585a2443eba1358454a9a8f9e916ef97a91b6814713099a1395e5,2018-07-02 07:20:00,2018-07-02 07:38:12,2018-07-02 07:38:54,CATD,Escaner,ACTA PREP
